sample_id,dataset,source_url,license,license_url,class_name,model,model_code,rotation_code,x_code,y_code,capture_serial,condition_group_id,source_split,yolo_split,physical_item_group,source_relative_path,sha256,width,height,bbox_left,bbox_top,bbox_width,bbox_height,angle_deg,top_bottom_ratio
micro_pcb_v2_HDDB3,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,D,D,B,3,HDDB,train,train,NOT_VERIFIED,train_coded/train_coded/HDDB3.jpg,05b8ea70c8ee77bff3ae245d0a037c0baf974cacd7c0deb01b5fad4243d78236,2535,2638,255,200,1983,2274,20.50105356,0.946145084
micro_pcb_v2_HDDB4,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,D,D,B,4,HDDB,train,train,NOT_VERIFIED,train_coded/train_coded/HDDB4.jpg,3def5323d9d82765a6e96518ea1327d2a76803a0f761502312cc6c774a00f08b,2517,2630,256,195,1966,2272,19.74328028,0.957141284
micro_pcb_v2_HDDC1,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,D,D,C,1,HDDC,train,train,NOT_VERIFIED,train_coded/train_coded/HDDC1.jpg,eef7fd53352dceefd677c35c48e4bfb88e2630d41aa11d6055c12709b1f34afc,2033,2301,255,194,1532,1943,14.37035452,1.018122134
micro_pcb_v2_HDDC2,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,D,D,C,2,HDDC,train,train,NOT_VERIFIED,train_coded/train_coded/HDDC2.jpg,e0863351751871b044357ffdca13a33f225e9ba4b27995eb282e893f6f87b29c,2014,2289,260,190,1508,1935,13.30655734,1.064600893
micro_pcb_v2_HDDC3,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,D,D,C,3,HDDC,train,train,NOT_VERIFIED,train_coded/train_coded/HDDC3.jpg,dbef85d1e450409c09468d79c3f8c5eb94c8f2a0776894dc00aa571c752a5e15,1997,2275,254,183,1499,1928,12.29753442,1.078689893
micro_pcb_v2_HDDC4,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,D,D,C,4,HDDC,train,train,NOT_VERIFIED,train_coded/train_coded/HDDC4.jpg,4fa63fafa92770a6a90c329be9e855ef38a3f7876a8e79752ffe6e350e16c847,1979,2272,253,187,1486,1921,11.64477788,1.079684444
micro_pcb_v2_HDDD1,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,D,D,D,1,HDDD,train,train,NOT_VERIFIED,train_coded/train_coded/HDDD1.jpg,f7ba91b8c125f6a031390900dcfda427c14407ea42d004d6ca355a0f3c2aede0,1954,2358,247,166,1430,2028,13.78195691,0.933985092
micro_pcb_v2_HDDD2,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,D,D,D,2,HDDD,train,train,NOT_VERIFIED,train_coded/train_coded/HDDD2.jpg,52fbe999829e978f07691f07c3a2ed5417646b139663038b04a17dcbdaa866c3,1891,2364,257,166,1389,2034,13.3907876,0.939152033
micro_pcb_v2_HDDD3,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,D,D,D,3,HDDD,train,train,NOT_VERIFIED,train_coded/train_coded/HDDD3.jpg,c1f300962077548f7bb24cafb8e395541e9f332d099b95820f11980bd86c68c0,1891,2363,258,166,1415,2033,13.56114292,0.935801066
micro_pcb_v2_HDDD4,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,D,D,D,4,HDDD,train,train,NOT_VERIFIED,train_coded/train_coded/HDDD4.jpg,a0d5cc598bbcfce75838e2dc6bfa1ad96db1adbddf27a5a775622ee114302a6a,1880,2356,258,166,1419,2026,13.35656513,0.933534097
micro_pcb_v2_HDDE1,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,D,D,E,1,HDDE,train,train,NOT_VERIFIED,train_coded/train_coded/HDDE1.jpg,3a2dcc808fb5e7962e0e69e939e2644483a1e1af53115a9ee018338399b4d2bc,1711,2117,246,164,1219,1788,12.77706008,0.882313018
micro_pcb_v2_HDDE2,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,D,D,E,2,HDDE,train,train,NOT_VERIFIED,train_coded/train_coded/HDDE2.jpg,38a0d48468955305f41adb9d0b36474dbb33303c1fe3644d67bf2c044566e268,1704,2114,247,165,1211,1784,11.82607477,0.897689864
micro_pcb_v2_HDDE3,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,D,D,E,3,HDDE,train,train,NOT_VERIFIED,train_coded/train_coded/HDDE3.jpg,531a8c874ee12a2813e89e02ec09484570272bdbc113173f2b13ad804ac29925,1700,2112,248,165,1207,1782,11.54746177,0.961837493
micro_pcb_v2_HDDE4,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,D,D,E,4,HDDE,train,train,NOT_VERIFIED,train_coded/train_coded/HDDE4.jpg,3c7cc631e94bb1abdeb2ff85913413bc6802c75db00ba15e0da97e0449346cfa,1700,2115,247,166,1213,1785,11.77314379,0.887270203
micro_pcb_v2_HDEA1,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,D,E,A,1,HDEA,train,train,NOT_VERIFIED,train_coded/train_coded/HDEA1.jpg,1c97faa4567c14e41a24456896a0f9d227fc541fd9b0bed6f96e7eee57a02810,2047,1826,245,165,1556,1498,18.1186753,1.15839851
micro_pcb_v2_HDEA2,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,D,E,A,2,HDEA,train,train,NOT_VERIFIED,train_coded/train_coded/HDEA2.jpg,c1e55dc5f10e99902f87e2517108f3515f2fc4c65deaaced22bdad6a22003641,2049,1824,240,166,1563,1495,18.21493817,1.187867259
micro_pcb_v2_HDEA3,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,D,E,A,3,HDEA,train,train,NOT_VERIFIED,train_coded/train_coded/HDEA3.jpg,5dfab7999247ab6d80af9f0fab0e4317f5c3aa30ec0b4c97c6e243748d8ba281,2050,1827,245,166,1547,1497,18.17911397,1.214703248
micro_pcb_v2_HDEA4,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,D,E,A,4,HDEA,train,train,NOT_VERIFIED,train_coded/train_coded/HDEA4.jpg,b7262a171bb2c26bf91b6ca69880963ab64caffd625db4d344891e3e24e37128,2051,1826,245,164,1520,1498,18.06737569,1.224365045
micro_pcb_v2_HDEB1,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,D,E,B,1,HDEB,train,train,NOT_VERIFIED,train_coded/train_coded/HDEB1.jpg,efee77f918eeda895a5617ad418ba6dd667def22ecb96661b244d9f7a7f61207,2286,2364,245,210,1794,1989,18.063058,1.146065181
micro_pcb_v2_HDEB2,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,D,E,B,2,HDEB,train,train,NOT_VERIFIED,train_coded/train_coded/HDEB2.jpg,e51e765cbb6de4f0109a4c0b65dedd429e2800e0462be6a77ee4fac092c69843,2263,2348,248,202,1768,1982,17.35403899,1.145543968
micro_pcb_v2_HDEB3,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,D,E,B,3,HDEB,train,train,NOT_VERIFIED,train_coded/train_coded/HDEB3.jpg,aa6e30b8da356c20dde52f85740e13026a22e1f5b85c2e0c431a1f8f219bf06c,2256,2350,251,202,1758,1984,16.84837121,1.149017013
micro_pcb_v2_HDEB4,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,D,E,B,4,HDEB,train,train,NOT_VERIFIED,train_coded/train_coded/HDEB4.jpg,3f42329d2cc7ec0851674dfe75817cf927551444fe1e01420320a3eabfbf91fe,2245,2349,247,198,1751,1986,16.09072758,1.154458056
micro_pcb_v2_HDEC1,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,D,E,C,1,HDEC,train,train,NOT_VERIFIED,train_coded/train_coded/HDEC1.jpg,dbeede9119f9dc205f3756d46ef87f82f3774f39c4f892ae952d91390d635f03,1804,2190,248,165,1313,1861,11.85175975,1.055357912
micro_pcb_v2_HDEC2,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,D,E,C,2,HDEC,train,train,NOT_VERIFIED,train_coded/train_coded/HDEC2.jpg,505343e007a840cb8dcb603cbc7ca575d9bbaf40aab1f5b60f06929e8ec4548d,1883,2192,250,166,1385,1862,11.19830341,1.05494549
micro_pcb_v2_HDEC3,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,D,E,C,3,HDEC,train,train,NOT_VERIFIED,train_coded/train_coded/HDEC3.jpg,30b1cbe09cc0a4a745595225cba0c97c0713df8cfc101ca210b9e1a6b261b676,1881,2192,251,166,1384,1862,11.0180741,1.063361508
micro_pcb_v2_HDEC4,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,D,E,C,4,HDEC,train,train,NOT_VERIFIED,train_coded/train_coded/HDEC4.jpg,27fe01496b5e6effd61645e6d25edb64b97148ab1329649f1cb1491bdcaffb56,1889,2191,249,166,1392,1861,11.75200625,1.051488531
micro_pcb_v2_HDED1,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,D,E,D,1,HDED,train,train,NOT_VERIFIED,train_coded/train_coded/HDED1.jpg,5fe7b27d043cfafcec3fd7bf3a14fc7ba78751752d25b1b490b242726ee7ed21,1850,2270,257,168,1319,1937,14.33342865,0.962742129
micro_pcb_v2_HDED2,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,D,E,D,2,HDED,train,train,NOT_VERIFIED,train_coded/train_coded/HDED2.jpg,7ce6122efda29f4161b4e8c5c1c845d0fd94f5eee516f0eb4b67fd3680b9ba62,1757,2270,257,168,1308,1938,14.31765994,0.945247772
micro_pcb_v2_HDED3,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,D,E,D,3,HDED,train,train,NOT_VERIFIED,train_coded/train_coded/HDED3.jpg,afe829375d54193c75e1e4e7542585da52d7c20bfb0b7d495cdce4fe4ed35ce4,1756,2269,263,168,1306,1937,13.47354532,0.955024366
micro_pcb_v2_HDED4,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,D,E,D,4,HDED,train,train,NOT_VERIFIED,train_coded/train_coded/HDED4.jpg,587ea68fe209613bcae64f24fd20be1288c1ae2343d7365944156c31c5ef6186,1751,2269,260,168,1296,1937,13.57174654,0.952483194
micro_pcb_v2_HDEE1,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,D,E,E,1,HDEE,train,train,NOT_VERIFIED,train_coded/train_coded/HDEE1.jpg,584380e5bb6dd1043b5698bf593c645b69f13fa364e7636b58206cd3f39c4e44,1739,2102,247,164,1246,1774,16.07223783,0.910168811
micro_pcb_v2_HDEE2,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,D,E,E,2,HDEE,train,train,NOT_VERIFIED,train_coded/train_coded/HDEE2.jpg,e2c1f6ab72e284b6db7ec386739c966ce24e77db47ed4ad2f4501b67e8dbb9f8,1729,2100,247,164,1236,1771,15.56414946,0.919207272
micro_pcb_v2_HDEE3,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,D,E,E,3,HDEE,train,train,NOT_VERIFIED,train_coded/train_coded/HDEE3.jpg,87c2db4c35f485cc20d5cd662b67c9e1e47cfa2e7c209e1189503bc9e688ada5,1729,2099,250,164,1233,1770,15.49578708,0.916593084
micro_pcb_v2_HDEE4,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,D,E,E,4,HDEE,train,train,NOT_VERIFIED,train_coded/train_coded/HDEE4.jpg,6719dd8b883b01aa9b10a729024333236d1f96a22f47744d055321eec6c8fb57,1722,2099,250,164,1226,1771,14.84809127,0.918570946
micro_pcb_v2_HEAA1,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,E,A,A,1,HEAA,train,train,NOT_VERIFIED,train_coded/train_coded/HEAA1.jpg,527bbedb6f089e0bc491cda0d327cb4d7cb7061e699de137d14e6b4863334b5a,1747,1961,253,167,1246,1629,15.17472009,1.252581865
micro_pcb_v2_HEAA2,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,E,A,A,2,HEAA,train,train,NOT_VERIFIED,train_coded/train_coded/HEAA2.jpg,0fda4d7b7347b9b8b305bbe8d444fc892b2e3a67193df18a296356d7812d5501,1745,1968,249,170,1243,1633,15.00919584,1.244856115
micro_pcb_v2_HEAA3,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,E,A,A,3,HEAA,train,train,NOT_VERIFIED,train_coded/train_coded/HEAA3.jpg,4e357e283917421e619390a03e9ddec5457622d32e47d4528daadb3f9411c5aa,1745,1963,251,167,1244,1631,14.61575146,1.258137412
micro_pcb_v2_HEAA4,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,E,A,A,4,HEAA,train,train,NOT_VERIFIED,train_coded/train_coded/HEAA4.jpg,cc6cdce30463cd0230e8bddc9a0266c82fc3096f9503e532a3de46576726e964,1742,1963,248,165,1245,1634,14.42475185,1.264243791
micro_pcb_v2_HEAB1,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,E,A,B,1,HEAB,train,train,NOT_VERIFIED,train_coded/train_coded/HEAB1.jpg,cd4d905dea69645611479b89521292dd4e5127bb152b51fe0ea215970787ff19,1789,2161,248,171,1292,1826,17.71098112,1.071569141
micro_pcb_v2_HEAB2,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,E,A,B,2,HEAB,train,train,NOT_VERIFIED,train_coded/train_coded/HEAB2.jpg,5d2a6ebd60e7904b3a54dd9004ad4a268c82e8cf3de2c8bb42b48529638b93d1,1789,2164,248,170,1294,1829,17.73658138,1.069129782
micro_pcb_v2_HEAB3,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,E,A,B,3,HEAB,train,train,NOT_VERIFIED,train_coded/train_coded/HEAB3.jpg,abc188482d2286007830e6fbfc9f2747c23fe9dbc7da39e9910c4280575f56ee,1786,2162,249,172,1292,1826,17.67985464,1.033599245
micro_pcb_v2_HEAB4,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,E,A,B,4,HEAB,train,train,NOT_VERIFIED,train_coded/train_coded/HEAB4.jpg,13b6fde512b73592cd1568d8d8e558437c5c8d03cd37df7a17642f84e76a5d7b,1790,2164,249,171,1296,1829,17.60178518,1.067806568
micro_pcb_v2_HEAC1,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,E,A,C,1,HEAC,train,train,NOT_VERIFIED,train_coded/train_coded/HEAC1.jpg,52e527b7f750a81a29c7fc826cdb81be134c414db6ece85a8fb8c940b355e0da,2259,2488,247,166,1739,2157,22.0430604,1.087029209
micro_pcb_v2_HEAC2,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,E,A,C,2,HEAC,train,train,NOT_VERIFIED,train_coded/train_coded/HEAC2.jpg,f12e92259bdddde0a368574dfab720d5b188067cddeaee4ddd902e2718ec25ae,2265,2487,246,164,1737,2157,21.81726654,1.089862883
micro_pcb_v2_HEAC3,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,E,A,C,3,HEAC,train,train,NOT_VERIFIED,train_coded/train_coded/HEAC3.jpg,f20df5b24891ca3d305b054bff32035bc15d42ceaaf20a688cdadca2d9835172,2261,2482,245,164,1734,2153,21.6086927,1.104104458
micro_pcb_v2_HEAC4,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,E,A,C,4,HEAC,train,train,NOT_VERIFIED,train_coded/train_coded/HEAC4.jpg,f82b206ea09936cd5c4c3f77e75649ea2730a707adad586f80327e6131ca836a,2257,2483,246,165,1730,2153,21.53581724,1.094254063
micro_pcb_v2_HEAD1,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,E,A,D,1,HEAD,train,train,NOT_VERIFIED,train_coded/train_coded/HEAD1.jpg,7efabc30cdf4917446288710b3bd2bb2684cb2f10e3d551e9f0229225766dab7,2135,2468,246,167,1583,2136,14.79853664,1.128382848
micro_pcb_v2_HEAD2,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,E,A,D,2,HEAD,train,train,NOT_VERIFIED,train_coded/train_coded/HEAD2.jpg,0fb8872dcb96051987786fd5c85afcdd635d55d2472d4756577950a9f9c685f4,2121,2469,246,171,1568,2133,14.48942524,1.140848189
micro_pcb_v2_HEAD3,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,E,A,D,3,HEAD,train,train,NOT_VERIFIED,train_coded/train_coded/HEAD3.jpg,f229c0efd7a518037dc89bee7035ec5f06c9ce47e028c81dbf1c2b4d0a10ecbe,2103,2466,246,164,1576,2137,14.29274908,1.132513118
micro_pcb_v2_HEAD4,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,E,A,D,4,HEAD,train,train,NOT_VERIFIED,train_coded/train_coded/HEAD4.jpg,4735ed9c52d280e580632c1593255af0092e53cf610179f280babca9d6f7d480,2100,2466,246,169,1567,2133,14.16168248,1.150069729
micro_pcb_v2_HEAE1,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,E,A,E,1,HEAE,train,train,NOT_VERIFIED,train_coded/train_coded/HEAE1.jpg,ff3d80eb26ebb42e15e212019ac37a72ab849594112c24d8373861ec3e9d627c,2143,1922,246,148,1639,1611,32.39507489,0.964089945
micro_pcb_v2_HEAE2,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,E,A,E,2,HEAE,train,train,NOT_VERIFIED,train_coded/train_coded/HEAE2.jpg,fa5aef2d33655dced6ea8c31914c218311400b1ffa44df617c3a90672cc838f3,2144,1932,247,149,1639,1619,32.26712777,0.962476491
micro_pcb_v2_HEAE3,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,E,A,E,3,HEAE,train,train,NOT_VERIFIED,train_coded/train_coded/HEAE3.jpg,442732c611514cef8c3511fda5ed54722315a232e1b21b8736d23943537473d3,2146,1938,247,149,1642,1624,32.19582806,0.968339009
micro_pcb_v2_HEAE4,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,E,A,E,4,HEAE,train,train,NOT_VERIFIED,train_coded/train_coded/HEAE4.jpg,2099876830b42f5653f4f44693428f019c3cd764d474ab4868161bfdae7d23a6,2153,1938,246,148,1646,1626,32.5127436,0.979833675
micro_pcb_v2_HEBA1,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,E,B,A,1,HEBA,train,train,NOT_VERIFIED,train_coded/train_coded/HEBA1.jpg,7c7665bfe6ed297497e91e8b7a06bcd8798c43227f6047b17282d95cf06eded0,1994,2059,246,166,1497,1728,21.14003191,1.11775655
micro_pcb_v2_HEBA2,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,E,B,A,2,HEBA,train,train,NOT_VERIFIED,train_coded/train_coded/HEBA2.jpg,bde3e05540d998a1df900a39a0f2245430d363ab77ba1d342ead466331c015b4,1979,2051,247,167,1486,1719,20.40266851,1.127373832
micro_pcb_v2_HEBA3,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,E,B,A,3,HEBA,train,train,NOT_VERIFIED,train_coded/train_coded/HEBA3.jpg,47060f52512992ebc44f84a8c2bb4b39ad3b84d8109ec9020cff83f2fdcfffbe,1976,2058,246,168,1484,1726,20.11048755,1.132172433
micro_pcb_v2_HEBA4,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,E,B,A,4,HEBA,train,train,NOT_VERIFIED,train_coded/train_coded/HEBA4.jpg,39d32b7723fb11ed47955fcbaf299ccc10531e460cb400f60cafc703b930a2b0,1982,2067,246,172,1490,1730,20.51674559,1.131618945
micro_pcb_v2_HEBB1,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,E,B,B,1,HEBB,train,train,NOT_VERIFIED,train_coded/train_coded/HEBB1.jpg,385745d97286debbeb9e0c0eecf626cadc3bec923a8762ade4d5ee208af2cf28,2009,2238,246,165,1504,1908,18.56436633,1.19299304
micro_pcb_v2_HEBB2,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_3_b_plus,H,E,B,B,2,HEBB,train,train,NOT_VERIFIED,train_coded/train_coded/HEBB2.jpg,18013f38d09e0e1910f3a9df8e562f391cdcb80549c445ec8b12525241fe18da,2004,2239,246,165,1499,1909,18.32822586,1.167492618
